id,name,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport
49088,Ilanz Spital,46.776781,9.206096,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49089,Illarsaz Sauges,46.318888,6.926126,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49090,Illarsaz canal,46.304029,6.932436,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49091,Illarsaz village,46.311337,6.927816,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49092,Illhart Oberdorf,47.621947,9.040802,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49093,Illhart Sternen,47.618782,9.03815,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49094,Illighausen Dorf,47.603851,9.207768,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49095,Illighausen Wilen,47.607195,9.209179,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49096,Illiswil,46.974184,7.339342,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49097,Illnau Chrummenacher,47.405423,8.719177,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49098,Illnau Dorfplatz,47.407734,8.724427,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49099,Illnau Horben,47.413118,8.744886,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49100,Illnau Kirche,47.414601,8.717397,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49101,Illnau Lowen,47.416336,8.717424,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49102,Illnau Steinacher,47.411842,8.713748,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49103,Illnau Weisslingerstrasse,47.407931,8.727052,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49104,Illnau Wingert,47.410556,8.712489,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49105,Im Fang Dorf,46.599684,7.238078,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49106,Im Fang La Bochenaz,46.598417,7.218284,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49107,Im Fang Praz-Jean,46.602076,7.20293,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49108,Im Fang Zur Eich,46.604287,7.25256,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49109,Immensee Gymnasium,47.094343,8.454292,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49110,Immensee Hohle Gasse,47.09117,8.451469,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49111,Immensee Sunnehof,47.099377,8.464162,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49112,Indemini Isolabella,46.104882,8.838167,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49113,Indemini Monti,46.102922,8.843893,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49114,Indemini Monti In Cima Al Pra,46.104487,8.844451,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49115,Indemini Paese,46.095839,8.826589,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49116,Indemini Pezze,46.098967,8.832783,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49117,Inden,46.344166,7.618034,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49118,Inden Russengraben,46.35614,7.613126,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49119,Ingenbohl Fuchsenen,47.006653,8.62604,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49120,Ingenbohl Gatzli,47.002994,8.618057,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49121,Ingenbohl Klosterstrasse,47.001871,8.615783,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49122,Inkwil Bahnhof,47.196847,7.672536,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49123,Inkwil Dorf,47.199696,7.672347,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49124,Innerberg BE Bergweid,46.991785,7.308653,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49125,Innerberg BE Dorf,46.996702,7.305408,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49126,Innerberg BE Frieswilfeld,46.996747,7.297308,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49127,Innerberg BE Weidhaus,46.995812,7.30343,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49128,Innereriz Garage,46.786408,7.823384,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49129,Innereriz Sage,46.785716,7.825838,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49130,Innerthal Post,47.105579,8.919753,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49131,Innerthal Staumauer,47.106955,8.905433,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49132,Innertkirchen Eggi,46.708454,8.235656,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49133,Innertkirchen Gentalhutten,46.736464,8.281888,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49134,Innertkirchen Hinterflieli,46.711321,8.255954,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49135,Innertkirchen Innere Urweid,46.679787,8.250686,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49136,Innertkirchen Kraftwerke,46.700804,8.232708,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49137,Innertkirchen Muhletal,46.71436,8.265797,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49138,Innertkirchen Schwarzental,46.75633,8.3146350000000009,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49139,Innertkirchen Wagenkehr,46.723771,8.269069,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49140,Innertkirchen Wiler,46.707726,8.241688,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49141,Innertkirchen Winkel,46.708562,8.218109,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49142,InnertkirchenAbzw Riglisflie,46.710324,8.247279,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49143,Ins Brennerei,47.010941,7.08537,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49144,Ins West,47.006177,7.098781,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49145,Ins Witzwil,46.988162,7.060469,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49146,Insone Bivio per Insone,46.089259,9.031103,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49147,Insone Paese,46.086436,9.030878,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49148,Insone Stella,46.087048,9.029026,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49149,Insone ai Corte,46.088306,9.026437,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49150,Interlaken Berufsschule BZI,46.683716,7.872366,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49151,Interlaken Drei Tannen,46.688884,7.863746,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49152,Interlaken Geissgasse,46.688902,7.883675,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49153,Interlaken Gymnasium,46.685235,7.869535,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49154,Interlaken Jungfraustrasse,46.685226,7.855251,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49155,Interlaken Kursaal,46.687446,7.860132,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49156,Interlaken Lindenallee,46.687563,7.870694,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49157,Interlaken Mittleres Moos,46.688723,7.877634,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49158,Interlaken Rugenparkstrasse,46.681837,7.851763,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49159,Interlaken Sonnenhof,46.684821,7.861858,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49160,Interlaken Unt Bonigstrasse,46.689891,7.876151,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49161,Interlaken Zentralplatz,46.684632,7.855026,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49162,Interlaken Zentrum Artos,46.685217,7.866271,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49163,Intschi Aelmen,46.763225,8.658832,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49164,Inwil bei Baar Ebel,47.182095,8.53275,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49165,Inwil bei Baar Huobhof,47.180064,8.532597,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49166,Inwil bei Baar Kirche,47.181385,8.535743,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49167,Inwil bei Baar Rigistrasse,47.184891,8.531617,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49168,Inwil bei Baar Zuwebe,47.184406,8.535833,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49169,Inwil Dorf,47.122677,8.350466,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49170,Inwil Korbligen,47.133832,8.396383,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49171,Inwil Nussbaum,47.124978,8.389875,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49172,Inwil Oberhofen,47.121859,8.343796,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49173,Inwil Pannerhof,47.122039,8.347149,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49174,Iragna Blono,46.322187,8.97003,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49175,Iragna Buscerina,46.33337,8.966461,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49176,Iragna Cave Mairano,46.340301,8.963036,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49177,Iragna Mairano Nord,46.343752,8.962048,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49178,Iragna Nord,46.330601,8.967819,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49179,Iragna Ponte dei Ladri,46.327491,8.968646,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49180,Iragna Prealberto,46.349883,8.958272,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49181,Iselisberg Abzweigung,47.588228,8.83894,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49182,Iseltwald Muhle,46.707132,7.960254,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49183,Iseltwald Sengg,46.703959,7.950303,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49184,Iseltwald Unterschwand,46.700894,7.943875,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49185,Iseltwald am Urfer,46.704597,7.953889,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49186,Isenthal Chliwaldli,46.908769,8.529109,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49187,Isenthal Chappeli,46.916455,8.591305,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49188,Isenthal Heissruti,46.912212,8.574082,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49189,Isenthal Luss,46.911538,8.557057,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49190,Isenthal Post,46.910549,8.561569,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49191,Isenthal Schluchen,46.910801,8.535276,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49192,Isenthal Schwanden,46.912527,8.546027,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49193,Isenthal Schwybogenbrucke,46.911098,8.566549,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49194,Isenthal Stettli,46.90521,8.525423,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49195,Isenthal Weid-Furggelen,46.912662,8.551951,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49196,Iseo Paese,46.0053,8.881774,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49197,Islikon Zentrum,47.5449,8.842338,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49198,Islisberg Dorf,47.323631,8.439343,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49199,Islisberg Rabacher,47.321635,8.435325,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49200,Isola Italia Paese,46.443425,9.331837,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49201,Isone Grossa,46.129818,8.987505,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49202,Isone Mulino,46.126537,8.981455,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49203,Isone Paese,46.129045,8.985204,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49204,Isone Piazzale,46.131958,8.99075,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49205,Issert,46.003511,7.125425,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49206,Issert Les Arlaches,45.99356,7.125884,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49207,Iserables Auddes,46.154494,7.243112,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49208,Iserables Les Chenevieres,46.155231,7.248146,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49209,Iserables parc,46.158844,7.246025,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49210,Iserables eglise,46.161703,7.244838,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49211,Itaslen Alte Landstrasse,47.438684,8.94291,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49212,Itravers,46.248521,7.487916,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49213,Itschnach Dorf,47.327784,8.602308,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49214,Itschnach Fallacher,47.329024,8.606084,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49215,Itschnach Rebweg,47.326588,8.598092,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49216,Itschnach Tagermoos,47.325869,8.594011,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49217,Ittenthal Dorfmitte,47.518283,8.058425,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49218,Ittenthal Ruttiweg,47.520342,8.054739,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49219,Ittigen Aespliz,46.9792,7.47987,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49220,Ittigen Brunnenhof,46.978885,7.486639,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49221,Ittigen Eyfeld,46.971739,7.47205,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49222,Ittigen Grauholzstrasse,46.981915,7.480266,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49223,Ittigen Hausmattstrasse,46.976108,7.490208,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49224,Ittigen Ittigenstrasse,46.978391,7.488653,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49225,Ittigen Kappelisacker,46.983182,7.47827,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49226,Ittigen Mannenberg,46.979137,7.48939,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49227,Ittigen Pulverstutz,46.973582,7.473308,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49228,Ittigen Rain,46.977285,7.477767,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49229,Ittigen Schermenwaldstrasse,46.968413,7.470863,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49230,Ittigen Talweg,46.976243,7.481875,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49231,Ittigen Zulligerstrasse,46.979730000000004,7.483861,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49232,Jassbach,46.84856,7.699701,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49233,Jaun Dorf,46.610885,7.275905,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49234,Jaun Kappelboden,46.610238,7.287132,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49235,Jaun Weidli,46.60924,7.304293,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49236,Jaunpass Restaurant,46.59145,7.337553,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49237,Jegenstorf Risere,47.049082,7.500168,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49238,Jenaz Altersheim,46.931791,9.714265,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49239,JenazRosengarten/Schulanlagen,46.934847,9.710435,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49240,Jenins Rathaus,47.001152,9.555767,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49241,Jenins Sonne,47.000289,9.558536,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49242,Jens Birkenweg,47.101202,7.257279,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49243,Jens Dorfplatz,47.097965,7.263581,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49244,Jens Herrenwald,47.103602,7.254915,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49245,Jens Hungerberg,47.099925,7.259859,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49246,Jens Kurze,47.094361,7.258142,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49247,Jestetten Osterfingerstr,47.637102,8.54502,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49248,Jestetten Rathaus,47.650613,8.568509,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49249,Jestetten Realschule,47.65278,8.567646,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49250,Jestetten Sage,47.646874,8.5629,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49251,Jestetten Zollamt Wangetal,47.64557,8.532462,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49252,Jeuss Dorf Eingang,46.905677,7.159135,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49253,Jeuss Schulhaus,46.90387,7.162003,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49254,Jona Allmeindstrasse,47.231455,8.836945,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49255,Jona Altersheim Meienberg,47.234269,8.827317,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49256,Jona Aubrigstrasse,47.233783,8.838635,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49257,Jona Bollwies,47.229702,8.842356,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49258,Jona Buech Industrie,47.226304,8.865836,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49259,Jona Buechstrasse Ost,47.227365,8.867778,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49260,Jona Buechstrasse West,47.224614,8.864542,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49261,Jona Busskirchstrasse,47.222268,8.833511,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49262,Jona Erlen,47.230341,8.852011,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49263,Jona Feldli,47.230062,8.845934,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49264,Jona Feldlistrasse,47.228974,8.846302,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49265,Jona Fluhstrasse,47.236363,8.819335,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49266,Jona Grunfeld,47.222322,8.842212,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49267,Jona Grut,47.234386,8.838095,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49268,Jona Hummelberg,47.232201,8.857215,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49269,Jona Hummelwaldstrasse,47.231042,8.852083,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49270,Jona Jona-Center,47.230035,8.8479120000000009,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49271,Jona Kindergarten Hummelberg,47.231437,8.85442,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49272,Jona Kreuzackerstrasse,47.239564,8.826436,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49273,Jona Langrutistrasse,47.227015,8.845062,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49274,Jona Lenggiserstrasse,47.240049,8.82347,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49275,Jona Lenggisrain,47.240615,8.819775,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49276,Jona Molkereistrasse,47.230529,8.837097,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49277,Jona Neuhof,47.231869,8.837924,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49278,Jona Raineggstrasse,47.234188,8.840648,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49279,Jona Schachen,47.22777,8.838356,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49280,Jona Schonau,47.240265,8.830814,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49281,Jona Sonnenblickstrasse,47.241991,8.820351,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49282,Jona Spitzenwies,47.244642,8.818364,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49283,Jona St Dionys,47.229729,8.858213,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49284,Jona Tagernau Rank,47.234637,8.843147,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49285,Jona Vita-Parcours,47.238647,8.836846,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49286,Jona Weiden,47.221954,8.838599,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49287,Jona Wendeplatz,47.23524,8.844639,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49288,Jona Wohnheim Balm,47.245874,8.809689,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49289,Jonen Kappeli,47.299468,8.393857,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49290,Jonen Radmuhle,47.301967,8.393003,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49291,Jonen Taverne,47.296178,8.395511,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49292,Jonen Weingasse,47.293427,8.398019,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49293,Jongny Chaudette,46.489477,6.852297,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49294,Jongny Combette,46.48304,6.848764,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49295,Jongny Reposoir,46.48198,6.844486,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49296,Jongny village,46.479292,6.841483,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49297,Jonschwil Kreisel,47.424669,9.086494,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49298,Jonschwil Oberbettenau,47.429326,9.098917,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49299,Jonschwil Sonne,47.423429,9.085236,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49300,Jonschwil Steinacker,47.428436,9.08182,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49301,Jonschwil Winkel,47.422161,9.087141,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49302,Juckeren,47.386088,8.857009,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49303,Julier La Veduta,46.470177,9.718067,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49304,Juriens Le Cosson,46.680938,6.446246,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49305,Juriens village,46.691249,6.450749,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49306,Jussy Bellebouche,46.237698,6.27652,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49307,Jussy Centre Horticole,46.224052,6.250191,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49308,Jussy Chataignieres,46.241482,6.296278,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49309,Jussy L Abbaye,46.222048,6.251503,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49310,Jussy La Forge,46.232277,6.249984,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49311,Jussy La Loure,46.235163,6.261131,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49312,Jussy Les Mevaux,46.229877,6.265526,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49313,Jussy Lullier,46.227522,6.256124,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49314,Jussy Lullier-Plantais,46.229913,6.259656,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49315,Jussy Meurets,46.236439,6.272071,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49316,Jussy Monniaz-Hameau,46.241887,6.306203,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49317,Jussy Petit-Lullier,46.232951,6.267935,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49318,Jussy Peupliers,46.238633,6.280404,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49319,Jussy Route de Lullier,46.22585,6.248986,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49320,Jussy Sionnet,46.233482,6.250613,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49321,Jussy chateau,46.237266,6.270264,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49322,Jussy place,46.234902,6.265499,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49323,Juvigny Champ Berou,46.21384,6.303038,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49324,Juvigny Chandouze,46.217724,6.306832,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49325,Juvigny La Plantaz,46.213085,6.29769,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49326,Kaien,47.428166,9.507621,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49327,Kaiseraugst Hoffmann-La Roche,47.53832,7.740602,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49328,Kaiseraugst Liebruti,47.535488,7.73102,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49329,Kaiseraugst Sagerweg,47.53636,7.737177,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49330,Kaisten Eigenmatt,47.534958,8.044564,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49331,Kaisten Gemeindehaus,47.539839,8.045328,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49332,Kaisten Kaisterberg,47.527677,8.035404,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49333,Kaisten Lumberg,47.537556,8.044366,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49334,Kaisten Ritanne,47.549368,8.032239,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49335,Kaisten Steigstich,47.533277,8.045651,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49336,Kaisten Unterdorf,47.543489,8.04433,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49337,Kalchrain,47.612364,8.889046,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49338,Kalchstatten Eigen,46.771082,7.310001,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49339,Kallnach Sternen,47.021737,7.23548,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49340,Kaltacker Leumberg,47.076661,7.692492,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49341,Kaltacker Ramisberg,47.077515,7.671277,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49342,Kaltbach Refa,47.181925,8.06318,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
49343,Kaltbrunn Aeuli,47.203804,9.040649,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE
